episode_index,reset_seed,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6
248,1888787672,-0.0054223062470555305,1.4109182357788086,-0.5492441654205322,-9.314227645518258e-05,0.0,0.0,0.0
249,2018239246,0.0051787374541163445,1.4184389114379883,0.5245317220687866,0.3341573476791382,0.0,0.0,0.0
250,2073379549,-0.002311611082404852,1.4184167385101318,-0.2341429889202118,0.3331913352012634,0.0,0.0,0.0
251,567737517,0.006848239805549383,1.4027459621429443,0.6936391592025757,-0.36331847310066223,0.0,0.0,0.0
252,622946395,-0.004241561982780695,1.398438572883606,-0.4296400547027588,-0.5547475218772888,0.0,0.0,0.0
253,10045030,-0.007339191623032093,1.4083200693130493,-0.7433928847312927,-0.11559440940618515,0.0,0.0,0.0
254,2059325906,0.005580329801887274,1.40623939037323,0.5651965737342834,-0.20804467797279358,0.0,0.0,0.0
255,54597384,-0.000865936279296875,1.4215657711029053,-0.0877285823225975,0.47314122319221497,0.0,0.0,0.0
256,123792145,0.003343772841617465,1.4068083763122559,0.33866530656814575,-0.18275777995586395,0.0,0.0,0.0
257,1843121429,0.006920146755874157,1.402858853340149,0.7009239196777344,-0.3583112061023712,0.0,0.0,0.0
258,186855761,0.0016375541454181075,1.4123215675354004,0.1658444106578827,0.062286023050546646,0.0,0.0,0.0
259,416940264,-0.0005065918085165322,1.4210721254348755,-0.05133004114031792,0.45120495557785034,0.0,0.0,0.0
260,1682078888,-0.0014879226218909025,1.3991683721542358,-0.1507292538881302,-0.5223041772842407,0.0,0.0,0.0
261,224953861,-0.003666782286018133,1.3994638919830322,-0.3714180886745453,-0.5091701149940491,0.0,0.0,0.0
262,1426919372,-0.0044841766357421875,1.4181625843048096,-0.4542295038700104,0.3218790292739868,0.0,0.0,0.0
263,1341884941,-0.002219772431999445,1.4042024612426758,-0.22485315799713135,-0.2985663115978241,0.0,0.0,0.0
264,441544513,-0.005240821745246649,1.3994770050048828,-0.5308606624603271,-0.5086039900779724,0.0,0.0,0.0
265,1089976364,-0.00480308523401618,1.4053521156311035,-0.4865138530731201,-0.24747739732265472,0.0,0.0,0.0
266,338926726,0.00015497207641601562,1.4008113145828247,0.0156660508364439,-0.449283242225647,0.0,0.0,0.0
267,933695220,-0.004126357845962048,1.4006783962249756,-0.41798481345176697,-0.4551968574523926,0.0,0.0,0.0
268,1493096170,0.006650066468864679,1.4039018154144287,0.6735596656799316,-0.3119449317455292,0.0,0.0,0.0
269,776974686,0.0011506080627441406,1.4001222848892212,0.11653214693069458,-0.4799041152000427,0.0,0.0,0.0
270,375303292,0.0009845733875408769,1.413764476776123,0.09970509260892868,0.12642104923725128,0.0,0.0,0.0
271,87231768,0.0054473876953125,1.4214811325073242,0.5517529249191284,0.46936628222465515,0.0,0.0,0.0
272,250319891,0.0025340081192553043,1.420573115348816,0.2566415071487427,0.42902806401252747,0.0,0.0,0.0
273,697129427,-0.005248069763183594,1.4036341905593872,-0.5315964818000793,-0.32383501529693604,0.0,0.0,0.0
274,731000721,0.0026065825950354338,1.4031603336334229,0.2640012204647064,-0.34487447142601013,0.0,0.0,0.0
275,2074768177,0.0070701600052416325,1.4103906154632568,0.7161169648170471,-0.023548616096377373,0.0,0.0,0.0
276,95137055,-0.0010540008079260588,1.414076328277588,-0.10677050054073334,0.14027854800224304,0.0,0.0,0.0
277,91816320,0.005568027496337891,1.406010389328003,0.5639535784721375,-0.21822625398635864,0.0,0.0,0.0
278,203351094,0.0067116739228367805,1.4138869047164917,0.6798021197319031,0.1318415403366089,0.0,0.0,0.0
279,708172857,-0.0007318496936932206,1.419254183769226,-0.07414679229259491,0.3704037368297577,0.0,0.0,0.0
280,1205478087,-0.006844520568847656,1.421891450881958,-0.6932846903800964,0.48758822679519653,0.0,0.0,0.0
281,119173112,-0.007377147674560547,1.4110586643218994,-0.7472450733184814,0.006129620596766472,0.0,0.0,0.0
282,1282681837,-0.004515456967055798,1.4185525178909302,-0.45739513635635376,0.3391999304294586,0.0,0.0,0.0
283,40365026,0.006327629089355469,1.4212584495544434,0.6409021615982056,0.4594644606113434,0.0,0.0,0.0
284,930897256,-0.002967357635498047,1.407117486000061,-0.30057844519615173,-0.16901715099811554,0.0,0.0,0.0
285,916093942,0.007167625240981579,1.4200739860534668,0.7259830236434937,0.4068269431591034,0.0,0.0,0.0
286,1334586113,0.002635383512824774,1.4057787656784058,0.26692885160446167,-0.2285016030073166,0.0,0.0,0.0
287,1382261388,-0.006026268005371094,1.4141566753387451,-0.6104100942611694,0.14383377134799957,0.0,0.0,0.0
288,1034182229,-0.0076618194580078125,1.4178318977355957,-0.7760747075080872,0.3071590065956116,0.0,0.0,0.0
289,845918869,-0.0007997512584552169,1.4069225788116455,-0.08101446181535721,-0.1776629537343979,0.0,0.0,0.0
290,1616531344,-0.0063574789091944695,1.4018094539642334,-0.6439598798751831,-0.4049454629421234,0.0,0.0,0.0
291,521090321,-0.005047512240707874,1.410438060760498,-0.5112816691398621,-0.021430978551506996,0.0,0.0,0.0
292,1192931531,0.005233573727309704,1.4198120832443237,0.5300813317298889,0.3951927125453949,0.0,0.0,0.0
293,1308769600,-0.007123184390366077,1.4113996028900146,-0.7215003967285156,0.021287446841597557,0.0,0.0,0.0
294,1807250352,0.006037712097167969,1.4150899648666382,0.6115430593490601,0.1853170096874237,0.0,0.0,0.0
295,1493381989,-0.002014064695686102,1.4210556745529175,-0.20402011275291443,0.45046475529670715,0.0,0.0,0.0
296,370827654,0.0063683511689305305,1.4111340045928955,0.6450205445289612,0.009489079937338829,0.0,0.0,0.0
297,784475336,0.0027850151527673006,1.4198685884475708,0.28207242488861084,0.39771559834480286,0.0,0.0,0.0
298,691761627,-0.0052967071533203125,1.4187519550323486,-0.5365209579467773,0.34806230664253235,0.0,0.0,0.0
299,157069139,-0.0007622718694619834,1.3987491130828857,-0.07722624391317368,-0.540928065776825,0.0,0.0,0.0
300,567179518,0.005835151765495539,1.4189753532409668,0.5910238027572632,0.3580002784729004,0.0,0.0,0.0
301,855903052,0.006951046176254749,1.4081732034683228,0.7040494084358215,-0.12210462987422943,0.0,0.0,0.0
302,784824579,-0.0047210692428052425,1.40092134475708,-0.4782186448574066,-0.44440117478370667,0.0,0.0,0.0
303,1462490656,-0.0012707710266113281,1.411604881286621,-0.12872281670570374,0.03043551929295063,0.0,0.0,0.0
304,577808039,0.0047973631881177425,1.4214911460876465,0.48590365052223206,0.4698143005371094,0.0,0.0,0.0
305,1212847275,-0.0021685599349439144,1.4200565814971924,-0.2196786105632782,0.40605682134628296,0.0,0.0,0.0
306,2028284104,-0.003434085752815008,1.4169480800628662,-0.3478425443172455,0.26789960265159607,0.0,0.0,0.0
307,714405881,0.0025921822525560856,1.3995757102966309,0.2625511884689331,-0.5041945576667786,0.0,0.0,0.0
308,1761756941,0.00030918122502043843,1.4076204299926758,0.03129306435585022,-0.14665158092975616,0.0,0.0,0.0
309,1081362068,0.0006679535144940019,1.4194263219833374,0.06764774024486542,0.3780559003353119,0.0,0.0,0.0
310,1210001589,0.005738735198974609,1.4186338186264038,0.5812658071517944,0.3428226709365845,0.0,0.0,0.0
311,109654569,0.005581093020737171,1.419461965560913,0.565274178981781,0.37961798906326294,0.0,0.0,0.0
312,713413783,0.00632133474573493,1.4190717935562134,0.6402578949928284,0.36228111386299133,0.0,0.0,0.0
313,2072021362,-0.007213497068732977,1.414005994796753,-0.7306790351867676,0.13713248074054718,0.0,0.0,0.0
314,1827985142,-0.006245327182114124,1.4039802551269531,-0.6325937509536743,-0.30845755338668823,0.0,0.0,0.0
315,1414100907,0.007359123323112726,1.4112210273742676,0.7453829646110535,0.013352626003324986,0.0,0.0,0.0
316,1725152872,0.0011793136363849044,1.4018776416778564,0.1194390207529068,-0.40188631415367126,0.0,0.0,0.0
317,957739242,0.007370376493781805,1.410173773765564,0.7465152740478516,-0.03319452330470085,0.0,0.0,0.0
318,1221443584,-0.006455898284912109,1.4073537588119507,-0.6539255976676941,-0.1585242599248886,0.0,0.0,0.0
319,267845655,-0.002590179443359375,1.3990731239318848,-0.2623765170574188,-0.5265358686447144,0.0,0.0,0.0
320,1794051217,0.004319476895034313,1.418306589126587,0.4375026226043701,0.3282826542854309,0.0,0.0,0.0
321,1386520342,-0.0008289337274618447,1.412238597869873,-0.08398129045963287,0.058591339737176895,0.0,0.0,0.0
322,1126324268,-0.00539741525426507,1.3986854553222656,-0.5467156171798706,-0.5437760949134827,0.0,0.0,0.0
323,241523200,-0.004589176271110773,1.408244252204895,-0.46485263109207153,-0.11893799901008606,0.0,0.0,0.0
324,863387912,-0.0004006385861430317,1.4032930135726929,-0.04058964177966118,-0.3389792740345001,0.0,0.0,0.0
325,216581036,0.0074523924849927425,1.4185669422149658,0.7548273205757141,0.339840292930603,0.0,0.0,0.0
326,1840851141,0.006439399905502796,1.414149522781372,0.6522411704063416,0.14351104199886322,0.0,0.0,0.0
327,1662776305,0.006792926695197821,1.3999234437942505,0.6880289912223816,-0.48875996470451355,0.0,0.0,0.0
328,200706954,-0.0027514458633959293,1.4164632558822632,-0.27870747447013855,0.24636152386665344,0.0,0.0,0.0
329,546315261,0.00026836394681595266,1.4121510982513428,0.027160191908478737,0.05471595749258995,0.0,0.0,0.0
330,759939275,0.0025763511657714844,1.413367509841919,0.26093465089797974,0.1087680533528328,0.0,0.0,0.0
331,1967397134,-0.0018427849281579256,1.4159640073776245,-0.18667596578598022,0.22417764365673065,0.0,0.0,0.0
332,1558142637,0.0061476705595850945,1.403710126876831,0.6226710677146912,-0.3204585313796997,0.0,0.0,0.0
