episode_index,reset_seed,x,y,vx,vy,theta,omega,left_contact,right_contact
194,1405674971,0.004687309265136719,1.416719913482666,0.47474926710128784,0.2577609717845917,-0.0054245516657829285,-0.10753791034221649,0.0,0.0
195,1733842020,0.0023757934104651213,1.399445652961731,0.24063387513160706,-0.5099771618843079,-0.002746226266026497,-0.05450711399316788,0.0,0.0
196,443800521,-0.00033464431180618703,1.4066404104232788,-0.03390973433852196,-0.19021521508693695,0.00039455361547879875,0.007681041024625301,0.0,0.0
197,405230516,-0.006009960081428289,1.411073923110962,-0.6087609529495239,0.006819156464189291,0.006970842368900776,0.1378936469554901,0.0,0.0
198,57367581,-0.005422115325927734,1.4037586450576782,-0.5492249131202698,-0.3183002173900604,0.006289730779826641,0.12440754473209381,0.0,0.0
199,2005015799,0.0006430625799112022,1.4062763452529907,0.06511248648166656,-0.20639601349830627,-0.0007382796029560268,-0.014748945832252502,0.0,0.0
200,1177321486,-0.004461192991584539,1.4159058332443237,-0.45189619064331055,0.2215777486562729,0.0051763043738901615,0.102361299097538,0.0,0.0
201,378063510,-0.006911182310432196,1.419177532196045,-0.700042188167572,0.3669765591621399,0.008015082217752934,0.1585698276758194,0.0,0.0
202,363459266,-0.0021354674827307463,1.4103915691375732,-0.21631941199302673,-0.023487413302063942,0.002481316914781928,0.04899957403540611,0.0,0.0
203,1915122341,-0.00036869049654342234,1.4036743640899658,-0.03735283762216568,-0.32203611731529236,0.000433945533586666,0.00846097245812416,0.0,0.0
204,525847875,0.0010629653697833419,1.4150853157043457,0.10764531791210175,0.18512405455112457,-0.0012248596176505089,-0.024383263662457466,0.0,0.0
205,1595926393,0.005584812257438898,1.4076275825500488,0.5656489133834839,-0.14635378122329712,-0.006464451551437378,-0.12812796235084534,0.0,0.0
206,1118392748,-0.0009072303655557334,1.4130486249923706,-0.09191010892391205,0.09459884464740753,0.0010580598609521985,0.020819012075662613,0.0,0.0
207,1471502701,-0.0003459930303506553,1.3982819318771362,-0.03505798429250717,-0.5616987347602844,0.00040768354665488005,0.00794118270277977,0.0,0.0
208,1862173400,0.0003855705144815147,1.4045891761779785,0.03904242441058159,-0.2813750207424164,-0.0004400221223477274,-0.008843678049743176,0.0,0.0
209,1731489190,0.0011131286155432463,1.409411907196045,0.11273013055324554,-0.06703481823205948,-0.0012830191990360618,-0.025535065680742264,0.0,0.0
210,1210527958,0.0009459495777264237,1.4182056188583374,0.09580373764038086,0.323807030916214,-0.0010893776779994369,-0.0217010248452425,0.0,0.0
211,1081300311,0.007834243588149548,1.4214919805526733,0.7935094237327576,0.46983909606933594,-0.00907114427536726,-0.17974165081977844,0.0,0.0
212,718095887,-0.007376766297966242,1.4144376516342163,-0.7471998929977417,0.15630494058132172,0.008554603904485703,0.16925190389156342,0.0,0.0
213,861582776,0.0044075013138353825,1.411285638809204,0.44641438126564026,0.01623471826314926,-0.005100389942526817,-0.10111936181783676,0.0,0.0
214,1868788392,0.0007995605701580644,1.3997993469238281,0.08097465336322784,-0.4942554831504822,-0.0009197337785735726,-0.018341977149248123,0.0,0.0
215,1767213773,-0.005959224887192249,1.418703556060791,-0.6036216616630554,0.3459094166755676,0.006912063341587782,0.13672932982444763,0.0,0.0
216,555081244,-0.0038475990295410156,1.411196231842041,-0.38973814249038696,0.012265598401427269,0.004465215373784304,0.08828143775463104,0.0,0.0
217,1644187044,0.0010040283668786287,1.4115076065063477,0.1016840711236,0.02610340714454651,-0.0011566521134227514,-0.02303295210003853,0.0,0.0
218,1329619353,-0.007445049472153187,1.4211379289627075,-0.7541223764419556,0.4540954828262329,0.008633782155811787,0.17082004249095917,0.0,0.0
219,498403083,0.003965568728744984,1.3982954025268555,0.40163618326187134,-0.561104416847229,-0.004588147159665823,-0.09097664803266525,0.0,0.0
220,503935537,0.003720569657161832,1.4093186855316162,0.37683922052383423,-0.07118313014507294,-0.004304434172809124,-0.0853596031665802,0.0,0.0
221,1671847364,0.007369518280029297,1.4035286903381348,0.746433675289154,-0.3285253345966339,-0.008532592095434666,-0.16907832026481628,0.0,0.0
222,166999091,-0.004318428225815296,1.4058181047439575,-0.43742576241493225,-0.22676581144332886,0.005010765977203846,0.09908337891101837,0.0,0.0
223,355439929,-0.006465149112045765,1.4186606407165527,-0.6548737287521362,0.3440007269382477,0.0074983807280659676,0.1483386904001236,0.0,0.0
224,1825701294,-0.0036327361594885588,1.4144518375396729,-0.3679760992527008,0.1569558084011078,0.004216265399008989,0.08335207402706146,0.0,0.0
225,1070062479,0.003486728761345148,1.4093064069747925,0.3531518876552582,-0.07172246277332306,-0.004033437464386225,-0.0799940824508667,0.0,0.0
226,1921061091,0.0074443817138671875,1.4017906188964844,0.7540087699890137,-0.40577638149261475,-0.00861929077655077,-0.170794278383255,0.0,0.0
227,665337882,0.004990768618881702,1.4001952409744263,0.5054969191551208,-0.4766715168952942,-0.005776287522166967,-0.11450259387493134,0.0,0.0
228,425038141,0.00016622543625999242,1.3991870880126953,0.01681327074766159,-0.5214621424674988,-0.00018574611749500036,-0.0038085118867456913,0.0,0.0
229,1206333416,-0.004564380738884211,1.4023332595825195,-0.46233829855918884,-0.38164952397346497,0.0052957856096327305,0.10472653061151505,0.0,0.0
230,1493229266,-0.0005093574291095138,1.3986011743545532,-0.05160437151789665,-0.5475035309791565,0.0005969631019979715,0.011689147911965847,0.0,0.0
231,259402439,0.007240009494125843,1.4111818075180054,0.7333234548568726,0.011612719856202602,-0.008382609114050865,-0.16610857844352722,0.0,0.0
232,1260069654,0.003917503170669079,1.4067212343215942,0.3967803418636322,-0.18662843108177185,-0.004532570019364357,-0.08987654000520706,0.0,0.0
233,1118662154,-0.006384658627212048,1.4112962484359741,-0.6467270851135254,0.01670514978468418,0.007405156269669533,0.14649319648742676,0.0,0.0
234,947303217,-0.001268672989681363,1.4101977348327637,-0.12852095067501068,-0.03210218995809555,0.0014768934343010187,0.029111962765455246,0.0,0.0
235,958743842,-0.0004162788391113281,1.4156098365783691,-0.0421786792576313,0.2084365040063858,0.0004891452263109386,0.009554088115692139,0.0,0.0
236,1043039138,-0.005489635281264782,1.4042282104492188,-0.5560461282730103,-0.2974288761615753,0.006367809139192104,0.1259527951478958,0.0,0.0
237,899532012,-0.0067307474091649055,1.417097806930542,-0.6817653775215149,0.27453792095184326,0.007806035690009594,0.15443012118339539,0.0,0.0
238,526938441,-0.0025196075439453125,1.4035135507583618,-0.255226731300354,-0.3291744589805603,0.0029264120385050774,0.057812560349702835,0.0,0.0
239,987523132,-0.004214954562485218,1.4070308208465576,-0.4269508421421051,-0.172868549823761,0.004890938755124807,0.09671066701412201,0.0,0.0
240,2135997726,0.006898307707160711,1.4131828546524048,0.6987132430076599,0.10054091364145279,-0.007986665703356266,-0.15826889872550964,0.0,0.0
241,78310008,-0.004433917813003063,1.4069288969039917,-0.44912880659103394,-0.17740540206432343,0.005144662223756313,0.10173444449901581,0.0,0.0
242,1854171446,0.007808685302734375,1.421114444732666,0.7909075021743774,0.453052818775177,-0.009041396901011467,-0.1791524887084961,0.0,0.0
243,1861226083,0.0023915290366858244,1.4132437705993652,0.24222390353679657,0.1032717302441597,-0.002764429897069931,-0.05486740544438362,0.0,0.0
244,891323740,0.007241725921630859,1.420659065246582,0.7335060238838196,0.43282651901245117,-0.008384697139263153,-0.16615024209022522,0.0,0.0
245,706394901,-0.001592445420101285,1.42057204246521,-0.1613205373287201,0.42897021770477295,0.0018521149177104235,0.036541540175676346,0.0,0.0
246,1139894538,-0.006846236996352673,1.4094982147216797,-0.6934521794319153,-0.06322096288204193,0.007939718663692474,0.15707719326019287,0.0,0.0
247,1835732848,-0.00219383230432868,1.3993117809295654,-0.22223296761512756,-0.5159366726875305,0.0025489646941423416,0.05033909156918526,0.0,0.0
248,1888787672,-0.0054223062470555305,1.4109182357788086,-0.5492441654205322,-9.314227645518258e-05,0.006289945915341377,0.12441200017929077,0.0,0.0
249,2018239246,0.0051787374541163445,1.4184389114379883,0.5245317220687866,0.3341573476791382,-0.005994062405079603,-0.11881440877914429,0.0,0.0
250,2073379549,-0.002311611082404852,1.4184167385101318,-0.2341429889202118,0.3331913352012634,0.0026852265000343323,0.053036879748106,0.0,0.0
251,567737517,0.006848239805549383,1.4027459621429443,0.6936391592025757,-0.36331847310066223,-0.007928618229925632,-0.15711943805217743,0.0,0.0
252,622946395,-0.004241561982780695,1.398438572883606,-0.4296400547027588,-0.5547475218772888,0.00492169288918376,0.09732000529766083,0.0,0.0
253,10045030,-0.007339191623032093,1.4083200693130493,-0.7433928847312927,-0.11559440940618515,0.008511045016348362,0.16838958859443665,0.0,0.0
254,2059325906,0.005580329801887274,1.40623939037323,0.5651965737342834,-0.20804467797279358,-0.006459282711148262,-0.12802542746067047,0.0,0.0
255,54597384,-0.000865936279296875,1.4215657711029053,-0.0877285823225975,0.47314122319221497,0.0010102184023708105,0.01987181417644024,0.0,0.0
256,123792145,0.003343772841617465,1.4068083763122559,0.33866530656814575,-0.18275777995586395,-0.0038677367847412825,-0.07671265304088593,0.0,0.0
257,1843121429,0.006920146755874157,1.402858853340149,0.7009239196777344,-0.3583112061023712,-0.008011957630515099,-0.15876951813697815,0.0,0.0
258,186855761,0.0016375541454181075,1.4123215675354004,0.1658444106578827,0.062286023050546646,-0.001890663057565689,-0.03756622597575188,0.0,0.0
259,416940264,-0.0005065918085165322,1.4210721254348755,-0.05133004114031792,0.45120495557785034,0.00059383490588516,0.011627061292529106,0.0,0.0
260,1682078888,-0.0014879226218909025,1.3991683721542358,-0.1507292538881302,-0.5223041772842407,0.0017309518298134208,0.034142427146434784,0.0,0.0
261,224953861,-0.003666782286018133,1.3994638919830322,-0.3714180886745453,-0.5091701149940491,0.0042556473053991795,0.08413173258304596,0.0,0.0
262,1426919372,-0.0044841766357421875,1.4181625843048096,-0.4542295038700104,0.3218790292739868,0.0052029830403625965,0.10288979113101959,0.0,0.0
263,1341884941,-0.002219772431999445,1.4042024612426758,-0.22485315799713135,-0.2985663115978241,0.002578943269327283,0.05093253776431084,0.0,0.0
264,441544513,-0.005240821745246649,1.3994770050048828,-0.5308606624603271,-0.5086039900779724,0.006079657003283501,0.12024776637554169,0.0,0.0
265,1089976364,-0.00480308523401618,1.4053521156311035,-0.4865138530731201,-0.24747739732265472,0.005572350230067968,0.11020250618457794,0.0,0.0
266,338926726,0.00015497207641601562,1.4008113145828247,0.0156660508364439,-0.449283242225647,-0.00017263896006625146,-0.003548606066033244,0.0,0.0
267,933695220,-0.004126357845962048,1.4006783962249756,-0.41798481345176697,-0.4551968574523926,0.0047883461229503155,0.09467970579862595,0.0,0.0
268,1493096170,0.006650066468864679,1.4039018154144287,0.6735596656799316,-0.3119449317455292,-0.00769894290715456,-0.15257127583026886,0.0,0.0
269,776974686,0.0011506080627441406,1.4001222848892212,0.11653214693069458,-0.4799041152000427,-0.0013265113811939955,-0.026396270841360092,0.0,0.0
270,375303292,0.0009845733875408769,1.413764476776123,0.09970509260892868,0.12642104923725128,-0.0011340121272951365,-0.0225847028195858,0.0,0.0
271,87231768,0.0054473876953125,1.4214811325073242,0.5517529249191284,0.46936628222465515,-0.0063054380007088184,-0.12498030811548233,0.0,0.0
272,250319891,0.0025340081192553043,1.420573115348816,0.2566415071487427,0.42902806401252747,-0.002929380862042308,-0.05813317373394966,0.0,0.0
273,697129427,-0.005248069763183594,1.4036341905593872,-0.5315964818000793,-0.32383501529693604,0.006088087800890207,0.12041465938091278,0.0,0.0
274,731000721,0.0026065825950354338,1.4031603336334229,0.2640012204647064,-0.34487447142601013,-0.003013547044247389,-0.05980011820793152,0.0,0.0
275,2074768177,0.0070701600052416325,1.4103906154632568,0.7161169648170471,-0.023548616096377373,-0.008185782469809055,-0.16221106052398682,0.0,0.0
276,95137055,-0.0010540008079260588,1.414076328277588,-0.10677050054073334,0.14027854800224304,0.001228070817887783,0.02418513223528862,0.0,0.0
277,91816320,0.005568027496337891,1.406010389328003,0.5639535784721375,-0.21822625398635864,-0.006445056293159723,-0.12774404883384705,0.0,0.0
278,203351094,0.0067116739228367805,1.4138869047164917,0.6798021197319031,0.1318415403366089,-0.007770317140966654,-0.15398523211479187,0.0,0.0
279,708172857,-0.0007318496936932206,1.419254183769226,-0.07414679229259491,0.3704037368297577,0.00085484265582636,0.016795378178358078,0.0,0.0
280,1205478087,-0.006844520568847656,1.421891450881958,-0.6932846903800964,0.48758822679519653,0.007937805727124214,0.15703929960727692,0.0,0.0
281,119173112,-0.007377147674560547,1.4110586643218994,-0.7472450733184814,0.006129620596766472,0.008555106818675995,0.16926217079162598,0.0,0.0
282,1282681837,-0.004515456967055798,1.4185525178909302,-0.45739513635635376,0.3391999304294586,0.005239201709628105,0.10360684245824814,0.0,0.0
283,40365026,0.006327629089355469,1.4212584495544434,0.6409021615982056,0.4594644606113434,-0.007325319107621908,-0.14517401158809662,0.0,0.0
284,930897256,-0.002967357635498047,1.407117486000061,-0.30057844519615173,-0.16901715099811554,0.003445229260250926,0.0680854544043541,0.0,0.0
285,916093942,0.007167625240981579,1.4200739860534668,0.7259830236434937,0.4068269431591034,-0.00829864852130413,-0.16444595158100128,0.0,0.0
286,1334586113,0.002635383512824774,1.4057787656784058,0.26692885160446167,-0.2285016030073166,-0.0030470506753772497,-0.060463279485702515,0.0,0.0
287,1382261388,-0.006026268005371094,1.4141566753387451,-0.6104100942611694,0.14383377134799957,0.006989713292568922,0.13826704025268555,0.0,0.0
288,1034182229,-0.0076618194580078125,1.4178318977355957,-0.7760747075080872,0.3071590065956116,0.008884918875992298,0.1757923662662506,0.0,0.0
289,845918869,-0.0007997512584552169,1.4069225788116455,-0.08101446181535721,-0.1776629537343979,0.0009334333590231836,0.018350981175899506,0.0,0.0
290,1616531344,-0.0063574789091944695,1.4018094539642334,-0.6439598798751831,-0.4049454629421234,0.007373507600277662,0.14586636424064636,0.0,0.0
291,521090321,-0.005047512240707874,1.410438060760498,-0.5112816691398621,-0.021430978551506996,0.005855674855411053,0.11581292003393173,0.0,0.0
292,1192931531,0.005233573727309704,1.4198120832443237,0.5300813317298889,0.3951927125453949,-0.00605753855779767,-0.12007124722003937,0.0,0.0
293,1308769600,-0.007123184390366077,1.4113996028900146,-0.7215003967285156,0.021287446841597557,0.00826059840619564,0.16343070566654205,0.0,0.0
294,1807250352,0.006037712097167969,1.4150899648666382,0.6115430593490601,0.1853170096874237,-0.006989445071667433,-0.13852360844612122,0.0,0.0
295,1493381989,-0.002014064695686102,1.4210556745529175,-0.20402011275291443,0.45046475529670715,0.002340607577934861,0.04621363431215286,0.0,0.0
296,370827654,0.0063683511689305305,1.4111340045928955,0.6450205445289612,0.009489079937338829,-0.0073724365793168545,-0.14610666036605835,0.0,0.0
297,784475336,0.0027850151527673006,1.4198685884475708,0.28207242488861084,0.39771559834480286,-0.003220308804884553,-0.06389360874891281,0.0,0.0
298,691761627,-0.0052967071533203125,1.4187519550323486,-0.5365209579467773,0.34806230664253235,0.006144408136606216,0.12153001874685287,0.0,0.0
299,157069139,-0.0007622718694619834,1.3987491130828857,-0.07722624391317368,-0.540928065776825,0.0008900879765860736,0.01749291643500328,0.0,0.0
300,567179518,0.005835151765495539,1.4189753532409668,0.5910238027572632,0.3580002784729004,-0.006754721514880657,-0.13387569785118103,0.0,0.0
301,855903052,0.006951046176254749,1.4081732034683228,0.7040494084358215,-0.12210462987422943,-0.008047732524573803,-0.15947780013084412,0.0,0.0
302,784824579,-0.0047210692428052425,1.40092134475708,-0.4782186448574066,-0.44440117478370667,0.005477424710988998,0.10832355171442032,0.0,0.0
303,1462490656,-0.0012707710266113281,1.411604881286621,-0.12872281670570374,0.03043551929295063,0.001479211961850524,0.029157647863030434,0.0,0.0
304,577808039,0.0047973631881177425,1.4214911460876465,0.48590365052223206,0.4698143005371094,-0.005552127957344055,-0.11006426811218262,0.0,0.0
305,1212847275,-0.0021685599349439144,1.4200565814971924,-0.2196786105632782,0.40605682134628296,0.0025197328068315983,0.04976049065589905,0.0,0.0
306,2028284104,-0.003434085752815008,1.4169480800628662,-0.3478425443172455,0.26789960265159607,0.003985951188951731,0.07879149913787842,0.0,0.0
307,714405881,0.0025921822525560856,1.3995757102966309,0.2625511884689331,-0.5041945576667786,-0.002996959025040269,-0.05947168916463852,0.0,0.0
308,1761756941,0.00030918122502043843,1.4076204299926758,0.03129306435585022,-0.14665158092975616,-0.0003513870178721845,-0.0070883347652852535,0.0,0.0
309,1081362068,0.0006679535144940019,1.4194263219833374,0.06764774024486542,0.3780559003353119,-0.0007672687061131,-0.015323196537792683,0.0,0.0
310,1210001589,0.005738735198974609,1.4186338186264038,0.5812658071517944,0.3428226709365845,-0.006643069442361593,-0.13166524469852448,0.0,0.0
311,109654569,0.005581093020737171,1.419461965560913,0.565274178981781,0.37961798906326294,-0.006460151635110378,-0.12804308533668518,0.0,0.0
312,713413783,0.00632133474573493,1.4190717935562134,0.6402578949928284,0.36228111386299133,-0.007317967247217894,-0.14502808451652527,0.0,0.0
313,2072021362,-0.007213497068732977,1.414005994796753,-0.7306790351867676,0.13713248074054718,0.008365575224161148,0.16550971567630768,0.0,0.0
314,1827985142,-0.006245327182114124,1.4039802551269531,-0.6325937509536743,-0.30845755338668823,0.00724349170923233,0.1432918906211853,0.0,0.0
315,1414100907,0.007359123323112726,1.4112210273742676,0.7453829646110535,0.013352626003324986,-0.008520575240254402,-0.16884031891822815,0.0,0.0
316,1725152872,0.0011793136363849044,1.4018776416778564,0.1194390207529068,-0.40188631415367126,-0.0013597657671198249,-0.027054715901613235,0.0,0.0
317,957739242,0.007370376493781805,1.410173773765564,0.7465152740478516,-0.03319452330470085,-0.008533545769751072,-0.16909697651863098,0.0,0.0
318,1221443584,-0.006455898284912109,1.4073537588119507,-0.6539255976676941,-0.1585242599248886,0.007487528026103973,0.14812389016151428,0.0,0.0
319,267845655,-0.002590179443359375,1.3990731239318848,-0.2623765170574188,-0.5265358686447144,0.003008214058354497,0.05943215638399124,0.0,0.0
320,1794051217,0.004319476895034313,1.418306589126587,0.4375026226043701,0.3282826542854309,-0.004998433403670788,-0.09910082817077637,0.0,0.0
321,1386520342,-0.0008289337274618447,1.412238597869873,-0.08398129045963287,0.058591339737176895,0.0009673578897491097,0.019023023545742035,0.0,0.0
322,1126324268,-0.00539741525426507,1.3986854553222656,-0.5467156171798706,-0.5437760949134827,0.006261060945689678,0.12383918464183807,0.0,0.0
323,241523200,-0.004589176271110773,1.408244252204895,-0.46485263109207153,-0.11893799901008606,0.005324532277882099,0.1052960753440857,0.0,0.0
324,863387912,-0.0004006385861430317,1.4032930135726929,-0.04058964177966118,-0.3389792740345001,0.0004709928762167692,0.009194145910441875,0.0,0.0
325,216581036,0.0074523924849927425,1.4185669422149658,0.7548273205757141,0.339840292930603,-0.008628638461232185,-0.17097978293895721,0.0,0.0
326,1840851141,0.006439399905502796,1.414149522781372,0.6522411704063416,0.14351104199886322,-0.007455009501427412,-0.14774242043495178,0.0,0.0
327,1662776305,0.006792926695197821,1.3999234437942505,0.6880289912223816,-0.48875996470451355,-0.007864442653954029,-0.15584860742092133,0.0,0.0
328,200706954,-0.0027514458633959293,1.4164632558822632,-0.27870747447013855,0.24636152386665344,0.0031950243283063173,0.0631314069032669,0.0,0.0
329,546315261,0.00026836394681595266,1.4121510982513428,0.027160191908478737,0.05471595749258995,-0.00030412175692617893,-0.0061521935276687145,0.0,0.0
330,759939275,0.0025763511657714844,1.413367509841919,0.26093465089797974,0.1087680533528328,-0.002978475298732519,-0.05910560488700867,0.0,0.0
331,1967397134,-0.0018427849281579256,1.4159640073776245,-0.18667596578598022,0.22417764365673065,0.00214219163171947,0.04228486865758896,0.0,0.0
332,1558142637,0.0061476705595850945,1.403710126876831,0.6226710677146912,-0.3204585313796997,-0.007116767577826977,-0.14104421436786652,0.0,0.0
