episode_index,reset_seed,stress_x0,stress_vx0,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6
186,1729187195,-0.5037994363956464,0.5485147183980299,-0.5037994384765625,1.4087886810302734,0.548514723777771,-0.09472421556711197,0.0,0.0,0.0
187,1240058640,-0.386299198177602,0.6593571907982592,-0.386299192905426,1.40926992893219,0.6593571901321411,-0.07336679100990295,0.0,0.0,0.0
188,821825863,-0.02173411854216345,0.4780659032145058,-0.021734142675995827,1.3983466625213623,0.4780659079551697,-0.5588274598121643,0.0,0.0,0.0
189,1952289020,-0.6670606868689346,0.20306107457965727,-0.6670606732368469,1.3994224071502686,0.2030610740184784,-0.5110214352607727,0.0,0.0,0.0
190,457488617,0.2057890337234447,-0.017089225907122363,0.2057889997959137,1.4198375940322876,-0.017089225351810455,0.3963312804698944,0.0,0.0,0.0
191,815712761,-0.3142639646423874,-0.7694016558544127,-0.3142639696598053,1.4047342538833618,-0.7694016695022583,-0.27495676279067993,0.0,0.0,0.0
192,134902683,0.3067063719317171,-0.7994846465755018,0.30670633912086487,1.4184331893920898,-0.7994846105575562,0.33390289545059204,0.0,0.0,0.0
193,934119719,-0.4647926093483079,0.722410954933274,-0.4647926390171051,1.3987127542495728,0.7224109768867493,-0.5425645112991333,0.0,0.0,0.0
194,22390618,-0.7081936002726593,-0.6316461502105911,-0.7081936001777649,1.413446307182312,-0.6316461563110352,0.1122584268450737,0.0,0.0,0.0
195,590562343,-0.47807334906431476,-0.08545447447832877,-0.4780733585357666,1.4162485599517822,-0.08545447885990143,0.23681585490703583,0.0,0.0,0.0
196,1269560368,0.23259667259404804,-0.7731887662048864,0.23259668052196503,1.4050066471099854,-0.7731887698173523,-0.26282772421836853,0.0,0.0,0.0
197,1785119941,0.3143137729388523,-0.014710474543002006,0.3143137991428375,1.4185653924942017,-0.014710473828017712,0.3397890031337738,0.0,0.0,0.0
198,965189358,-0.044250354183260066,0.009758605342855553,-0.04425039142370224,1.420029640197754,0.009758604690432549,0.4048559069633484,0.0,0.0,0.0
199,1798176648,0.2565409161304375,-0.301106452019503,0.25654086470603943,1.4202182292938232,-0.30110645294189453,0.4132521450519562,0.0,0.0,0.0
200,69892020,0.20238676016147172,-0.23447218478516485,0.2023867666721344,1.4034520387649536,-0.23447218537330627,-0.33193668723106384,0.0,0.0,0.0
201,1722285593,0.2932294243079523,-0.6981854455765832,0.2932294011116028,1.3988564014434814,-0.6981854438781738,-0.5361615419387817,0.0,0.0,0.0
202,1838200024,0.5419828967635305,-0.2889216308142484,0.5419829487800598,1.4158023595809937,-0.28892165422439575,0.2169947326183319,0.0,0.0,0.0
203,2126813241,-0.4290116085794651,-0.6394354065009922,-0.42901164293289185,1.41649329662323,-0.6394354104995728,0.24768711626529694,0.0,0.0,0.0
204,1376935700,-0.41986084645167665,0.5633820366348685,-0.41986083984375,1.4037657976150513,0.5633820295333862,-0.31799060106277466,0.0,0.0,0.0
205,1075994928,0.7193455908803787,0.08199863968842125,0.7193456888198853,1.4066426753997803,0.08199863880872726,-0.19012397527694702,0.0,0.0,0.0
206,2130197154,-0.5061717578150262,-0.07410954762861954,-0.5061717629432678,1.412536859512329,-0.07410954684019089,0.07185161858797073,0.0,0.0,0.0
207,1512169714,-0.0795500712492323,-0.4132362747475883,-0.07955007255077362,1.4192906618118286,-0.4132362902164459,0.37200117111206055,0.0,0.0,0.0
208,1813899210,-0.6018003590315907,-0.44400098481836764,-0.6018003821372986,1.404333233833313,-0.4440010190010071,-0.2927553355693817,0.0,0.0,0.0
209,1329058962,-0.37613958531687575,0.26732386341286474,-0.3761395812034607,1.4087861776351929,0.2673238515853882,-0.0948382243514061,0.0,0.0,0.0
210,230627142,0.7764797272557444,-0.6369231588734201,0.7764797210693359,1.401535153388977,-0.6369231939315796,-0.417111873626709,0.0,0.0,0.0
211,987606443,-0.2940445632108005,0.04896500508402679,-0.294044554233551,1.401860237121582,0.048965003341436386,-0.4026588499546051,0.0,0.0,0.0
212,1428704328,-0.6718538259299947,-0.16310385926703252,-0.6718538403511047,1.4035857915878296,-0.163103848695755,-0.3259800672531128,0.0,0.0,0.0
213,813158061,0.6410894633507627,0.4707159867993216,0.6410894393920898,1.408036231994629,0.4707159996032715,-0.12818248569965363,0.0,0.0,0.0
214,1749950354,0.2351832065528121,-0.514448595707286,0.2351832389831543,1.410378336906433,-0.5144485831260681,-0.024082966148853302,0.0,0.0,0.0
215,889174518,0.08466085395031031,0.5097539348725695,0.08466081321239471,1.3989803791046143,0.509753942489624,-0.530651867389679,0.0,0.0,0.0
216,1871442016,-0.46191971967068196,0.4590925457723838,-0.46191972494125366,1.4079774618148804,0.45909255743026733,-0.13078682124614716,0.0,0.0,0.0
217,1938763919,0.12123903985952489,0.4751075270854732,0.12123899161815643,1.4187405109405518,0.4751075208187103,0.34757000207901,0.0,0.0,0.0
218,1242605113,-0.6484681739486048,0.33521749124529676,-0.6484681963920593,1.4204241037368774,0.33521750569343567,0.4223826825618744,0.0,0.0,0.0
219,1828995021,-0.07750054250091853,0.6343451448075004,-0.07750053703784943,1.3988659381866455,0.6343451738357544,-0.5357345342636108,0.0,0.0,0.0
220,1937516710,-0.03527121513563214,0.5806895407287707,-0.03527116775512695,1.4174325466156006,0.580689549446106,0.2894384562969208,0.0,0.0,0.0
221,1972458574,-0.3587922588480572,0.20437996234318057,-0.358792245388031,1.4018512964248657,0.20437996089458466,-0.40307360887527466,0.0,0.0,0.0
222,1627593572,0.42387895532744024,-0.3538348765517375,0.4238789677619934,1.4076287746429443,-0.353834867477417,-0.14628417789936066,0.0,0.0,0.0
223,550002066,0.7022483906364216,0.7901476767283981,0.7022483944892883,1.4089936017990112,0.7901476621627808,-0.08563417941331863,0.0,0.0,0.0
224,928135450,-0.20597503323536748,0.05554638594825756,-0.20597505569458008,1.408344030380249,0.05554638430476189,-0.11450738459825516,0.0,0.0,0.0
225,1388859855,-0.6808345150507793,0.5787397561941314,-0.6808345317840576,1.3994985818862915,0.5787397623062134,-0.5076401829719543,0.0,0.0,0.0
226,253571847,0.7880451358022922,0.42028877309117485,0.7880451083183289,1.421926736831665,0.42028874158859253,0.4891851544380188,0.0,0.0,0.0
227,424193372,-0.5446108672883525,0.414196013879494,-0.544610857963562,1.3988771438598633,0.4141960144042969,-0.5352506637573242,0.0,0.0,0.0
228,463024751,0.3758155114572106,0.0977855812563545,0.3758154809474945,1.4099708795547485,0.0977855771780014,-0.042196281254291534,0.0,0.0,0.0
229,1373742587,0.43084032349145174,-0.5303208223487665,0.43084031343460083,1.4186047315597534,-0.5303208231925964,0.3415354788303375,0.0,0.0,0.0
230,802303837,0.22526208934022263,-0.2534513325087201,0.22526207566261292,1.398870825767517,-0.25345131754875183,-0.5355382561683655,0.0,0.0,0.0
231,1783498037,0.4097039977642183,0.3727284026937794,0.4097040295600891,1.406713604927063,0.3727284073829651,-0.1869528442621231,0.0,0.0,0.0
232,1601410155,-0.2867148461020097,-0.22381455792684812,-0.2867148518562317,1.3990426063537598,-0.22381456196308136,-0.527908205986023,0.0,0.0,0.0
233,576219794,0.6759004684652887,-0.19294107664437787,0.6759004592895508,1.40862238407135,-0.1929410845041275,-0.10214591771364212,0.0,0.0,0.0
234,594444028,0.3016398761296093,0.22378601943522392,0.3016398549079895,1.4214279651641846,0.22378602623939514,0.4670012295246124,0.0,0.0,0.0
235,66531776,0.7084452576786153,0.26358282350108686,0.7084451913833618,1.4134724140167236,0.26358282566070557,0.11342210322618484,0.0,0.0,0.0
236,67451976,0.5966533988974729,-0.04455284711304475,0.5966533422470093,1.3982492685317993,-0.04455284774303436,-0.5631579756736755,0.0,0.0,0.0
237,1395986010,0.2859369196973489,0.4589450175106591,0.2859369218349457,1.4141807556152344,0.45894503593444824,0.1448950469493866,0.0,0.0,0.0
238,1372420504,0.06977756691220416,0.7736012155823517,0.06977758556604385,1.4136464595794678,0.7736011743545532,0.12116964906454086,0.0,0.0,0.0
239,651841002,0.7645603359207702,0.15465991575336857,0.764560341835022,1.400315284729004,0.1546599119901657,-0.4713275730609894,0.0,0.0,0.0
240,1636612707,0.3218942731054433,0.6948503333157878,0.32189425826072693,1.4134511947631836,0.6948503255844116,0.11246539652347565,0.0,0.0,0.0
241,452221964,0.009870177611157716,-0.14201052373827783,0.009870147332549095,1.4182549715042114,-0.14201052486896515,0.32599374651908875,0.0,0.0,0.0
242,1821731862,0.6386701231660614,-0.07336518551291005,0.6386701464653015,1.3995239734649658,-0.07336518913507462,-0.5065097212791443,0.0,0.0,0.0
243,123984911,0.7866379863738877,-0.7910877580163224,0.786638081073761,1.4066061973571777,-0.7910877466201782,-0.19172371923923492,0.0,0.0,0.0
244,1686778320,-0.02853144236230576,0.12888096244446134,-0.028531456366181374,1.4099258184432983,0.12888096272945404,-0.04418717324733734,0.0,0.0,0.0
245,880264374,0.2768003342661063,0.7017417794442302,0.27680033445358276,1.4142768383026123,0.7017418146133423,0.14917920529842377,0.0,0.0,0.0
246,1171302208,-0.65795853742469,-0.4328943154322934,-0.6579585075378418,1.4059433937072754,-0.4328943192958832,-0.2211904525756836,0.0,0.0,0.0
247,645818112,0.46263080021806124,-0.6584975542846465,0.46263083815574646,1.4098844528198242,-0.6584975719451904,-0.0460251122713089,0.0,0.0,0.0
248,1992289477,-0.7915670153324493,0.043933055783156205,-0.7915670275688171,1.4199011325836182,0.04393305629491806,0.3991353213787079,0.0,0.0,0.0
249,313246075,0.22043749886005237,-0.4103594296694555,0.22043752670288086,1.4196137189865112,-0.4103594422340393,0.38634806871414185,0.0,0.0,0.0
250,1889010639,-0.3898496462551629,0.25497710595952805,-0.3898496627807617,1.3987396955490112,0.25497710704803467,-0.5413624048233032,0.0,0.0,0.0
251,2024720233,0.007573467522608901,0.6796788110652634,0.007573509123176336,1.4187926054000854,0.6796787977218628,0.34985873103141785,0.0,0.0,0.0
252,1804064796,-0.05373291983345008,-0.1458184858783893,-0.053732968866825104,1.411838173866272,-0.14581848680973053,0.0407986082136631,0.0,0.0,0.0
253,1786187759,-0.5983680458513936,-0.6089629902090166,-0.5983680486679077,1.4074064493179321,-0.6089630126953125,-0.15616768598556519,0.0,0.0,0.0
254,989960034,0.5549045597578626,-0.6967369821139976,0.554904580116272,1.4187095165252686,-0.6967369914054871,0.34618788957595825,0.0,0.0,0.0
255,1905578091,-0.4175409227764636,0.1817656158654296,-0.41754093766212463,1.4145944118499756,0.181765615940094,0.16330267488956451,0.0,0.0,0.0
256,1958129221,0.5667478987441938,0.6628651668763179,0.5667478442192078,1.4219404458999634,0.662865161895752,0.4897652864456177,0.0,0.0,0.0
257,1850992617,-0.7191554892132693,-0.22463262580042265,-0.719155490398407,1.41666841506958,-0.2246326208114624,0.2554672062397003,0.0,0.0,0.0
258,1474258078,-0.3506682001857604,-0.343544041624382,-0.35066819190979004,1.3990745544433594,-0.34354403614997864,-0.526473343372345,0.0,0.0,0.0
259,292536559,0.6933560660921274,0.22179418288430663,0.6933561563491821,1.4032902717590332,0.22179417312145233,-0.3391093313694,0.0,0.0,0.0
260,1081232581,-0.44826023288439104,0.26350471880409154,-0.44826021790504456,1.4025412797927856,0.2635047137737274,-0.37240496277809143,0.0,0.0,0.0
261,1564819839,0.2972862734679276,0.4704128000861807,0.29728633165359497,1.41093909740448,0.4704127907752991,0.0008354441961273551,0.0,0.0,0.0
262,286497476,-0.21252444947590698,-0.4196290398696995,-0.21252445876598358,1.4008475542068481,-0.4196290373802185,-0.44767823815345764,0.0,0.0,0.0
263,1605952649,0.6367194385602817,-0.07188421575939041,0.6367195248603821,1.4040635824203491,-0.07188421487808228,-0.30473849177360535,0.0,0.0,0.0
264,200068483,-0.6254790674570707,0.7105583863406435,-0.6254791021347046,1.3985315561294556,0.7105583548545837,-0.5506057143211365,0.0,0.0,0.0
265,585620245,0.16518629490362646,-0.3839192889896806,0.1651863157749176,1.403695821762085,-0.38391929864883423,-0.3210902214050293,0.0,0.0,0.0
266,1469933337,-0.49160772661490776,0.5411382732221364,-0.4916077256202698,1.403520107269287,0.5411382913589478,-0.3288854956626892,0.0,0.0,0.0
267,116008735,0.3949475110044345,-0.19072995326133702,0.39494752883911133,1.4052307605743408,-0.19072994589805603,-0.2528592348098755,0.0,0.0,0.0
268,581611928,-0.10202979560241177,0.7887807368127706,-0.10202980041503906,1.4107472896575928,0.7887807488441467,-0.007689096033573151,0.0,0.0,0.0
269,744067628,-0.7675477547932262,0.5058731918710007,-0.7675477266311646,1.3991456031799316,0.5058732032775879,-0.5233253240585327,0.0,0.0,0.0
270,1345901386,-0.31841162908147763,-0.2011417411799158,-0.318411648273468,1.4192023277282715,-0.20114174485206604,0.3680930435657501,0.0,0.0,0.0
271,223603263,-0.5805030359899273,0.40663140243132934,-0.5805030465126038,1.3994619846343994,0.4066314101219177,-0.5092549324035645,0.0,0.0,0.0
272,1169030516,-0.7291685492770239,-0.08921324991044188,-0.7291685342788696,1.406732201576233,-0.08921325206756592,-0.18612763285636902,0.0,0.0,0.0
273,1599238136,-0.7710103573733632,-0.15332930990074556,-0.7710103392601013,1.4075510501861572,-0.15332931280136108,-0.149750217795372,0.0,0.0,0.0
274,1609733005,-0.45500174729049303,-0.12585976609435323,-0.45500174164772034,1.4128583669662476,-0.12585976719856262,0.0861503854393959,0.0,0.0,0.0
275,60405287,0.4264778357598362,0.5279808123480907,0.4264778196811676,1.4068666696548462,0.5279808044433594,-0.18017825484275818,0.0,0.0,0.0
276,1774614431,-0.49890885984374056,0.0796632188781995,-0.4989088475704193,1.4178738594055176,0.0796632170677185,0.3090466856956482,0.0,0.0,0.0
277,1043720662,-0.6264352678909445,-0.30676651879943134,-0.6264352798461914,1.4001976251602173,-0.3067665100097656,-0.4765588045120239,0.0,0.0,0.0
278,1602030473,0.6922749166675322,-0.6847268067900961,0.6922748684883118,1.4180744886398315,-0.6847268342971802,0.3179573118686676,0.0,0.0,0.0
279,1774598066,0.1702816126957547,0.3819033278052779,0.17028160393238068,1.4211775064468384,0.38190335035324097,0.45588722825050354,0.0,0.0,0.0
280,1536042010,0.26784039478480093,-0.29712752492158645,0.2678403854370117,1.406049132347107,-0.29712754487991333,-0.2165001481771469,0.0,0.0,0.0
281,1296415508,-0.6810080598037509,0.027541984741051406,-0.6810080409049988,1.4191408157348633,0.027541985735297203,0.36535537242889404,0.0,0.0,0.0
282,1951647352,-0.5345184434339091,-0.12197851627096123,-0.5345184206962585,1.4033160209655762,-0.1219785213470459,-0.3379686176776886,0.0,0.0,0.0
283,460733693,-0.6445416936313016,0.3549732931314409,-0.6445416808128357,1.4110767841339111,0.35497328639030457,0.006957210134714842,0.0,0.0,0.0
284,1887839194,0.6256993049807891,-0.6066756602871624,0.6256992220878601,1.4170647859573364,-0.6066756844520569,0.2730964124202728,0.0,0.0,0.0
285,904342164,-0.6609796770901291,-0.1428622945116752,-0.660979688167572,1.4049590826034546,-0.14286229014396667,-0.2649460434913635,0.0,0.0,0.0
286,221337892,0.5359373319908032,-0.15243303115875018,0.5359373092651367,1.4202821254730225,-0.15243302285671234,0.4160703122615814,0.0,0.0,0.0
287,1293998076,0.4568196697066538,0.20089975085578304,0.456819623708725,1.4007847309112549,0.20089974999427795,-0.450469970703125,0.0,0.0,0.0
288,959788703,-0.6778642318304334,0.7395279476950571,-0.6778642535209656,1.4212820529937744,0.7395279407501221,0.4605291485786438,0.0,0.0,0.0
289,62787811,0.49886716242014484,-0.056510185905935595,0.49886712431907654,1.4055900573730469,-0.056510187685489655,-0.236909881234169,0.0,0.0,0.0
290,1911790372,0.7031187969518551,-0.22088856033259197,0.7031186819076538,1.401539921760559,-0.22088856995105743,-0.4169017970561981,0.0,0.0,0.0
291,1452386286,0.7675885219268599,-0.036370552858352334,0.7675886154174805,1.4044761657714844,-0.03637055307626724,-0.2863960266113281,0.0,0.0,0.0
292,861905043,-0.19808586538033846,0.521258990812991,-0.19808587431907654,1.4074790477752686,0.5212589502334595,-0.152942955493927,0.0,0.0,0.0
293,33557341,0.2792322329317176,-0.22552550574525565,0.2792322039604187,1.4097223281860352,-0.22552549839019775,-0.05326346680521965,0.0,0.0,0.0
294,1968158754,-0.016945125744146083,-0.7919171900917986,-0.01694517210125923,1.402043342590332,-0.7919172048568726,-0.39452865719795227,0.0,0.0,0.0
295,1569880741,0.17425203769146813,0.1427080329154533,0.17425203323364258,1.4041035175323486,0.14270803332328796,-0.30297955870628357,0.0,0.0,0.0
296,2094708717,0.612785224104212,-0.5862574756637265,0.6127851605415344,1.4198174476623535,-0.5862574577331543,0.3954319953918457,0.0,0.0,0.0
297,626209299,0.672530566894215,-0.24567939356938084,0.6725305318832397,1.417109727859497,-0.24567940831184387,0.27509447932243347,0.0,0.0,0.0
298,345113150,0.5234926853417989,-0.3096606923774264,0.523492693901062,1.4089072942733765,-0.3096607029438019,-0.08945395797491074,0.0,0.0,0.0
299,286340482,0.3709485501200658,-0.6868280612759572,0.3709484934806824,1.4176124334335327,-0.6868280172348022,0.2974205017089844,0.0,0.0,0.0
300,588060534,0.36249834566218864,0.4001353298903745,0.36249837279319763,1.4186205863952637,0.400135338306427,0.3422497808933258,0.0,0.0,0.0
301,1562456108,0.32298777408663537,-0.6906544659763512,0.32298773527145386,1.4196133613586426,-0.690654456615448,0.3863525390625,0.0,0.0,0.0
302,1581055371,0.6099994548018737,-0.7565827138998451,0.6099994778633118,1.420499324798584,-0.7565827369689941,0.4257350265979767,0.0,0.0,0.0
303,939185871,0.1592667409563715,0.6573345831395947,0.15926675498485565,1.4199590682983398,0.657334566116333,0.4017108678817749,0.0,0.0,0.0
304,1235193594,-0.7314682989624712,-0.7611944802078379,-0.7314683198928833,1.4206335544586182,-0.7611944675445557,0.43167877197265625,0.0,0.0,0.0
305,1550110083,0.47487109785734805,0.12172911646391515,0.47487106919288635,1.4158378839492798,0.12172911316156387,0.21857081353664398,0.0,0.0,0.0
306,767100266,-0.15229978783502074,-0.11851421842843612,-0.15229979157447815,1.4042822122573853,-0.11851421743631363,-0.2950243055820465,0.0,0.0,0.0
307,1775315640,-0.22339124949858746,-0.009162949918503749,-0.22339124977588654,1.413554310798645,-0.00916294939815998,0.11707112938165665,0.0,0.0,0.0
308,253685681,0.038950549721812444,-0.5049183418924503,0.038950540125370026,1.405672550201416,-0.5049183368682861,-0.23324839770793915,0.0,0.0,0.0
309,1633039757,-0.15307977705555054,0.20101850218795736,-0.1530797928571701,1.421706199645996,0.20101849734783173,0.47935864329338074,0.0,0.0,0.0
310,426878082,-0.6415059460061547,-0.37372983565213985,-0.6415059566497803,1.4164481163024902,-0.3737298250198364,0.2456875592470169,0.0,0.0,0.0
311,931088333,0.6486396730459791,0.3073351244929927,0.6486396789550781,1.4071664810180664,0.30733510851860046,-0.16682934761047363,0.0,0.0,0.0
312,233020741,0.2763618629344484,0.2584685086663052,0.2763618528842926,1.4140626192092896,0.25846850872039795,0.13963967561721802,0.0,0.0,0.0
313,321104617,0.2917345960586455,0.11642001456962048,0.29173460602760315,1.4191418886184692,0.11642001569271088,0.36540764570236206,0.0,0.0,0.0
314,1639806757,-0.7516194478221966,-0.6037459902623761,-0.7516194581985474,1.4149885177612305,-0.6037459969520569,0.1807841956615448,0.0,0.0,0.0
315,1415609443,-0.6043484116782774,0.22079822202832067,-0.6043484210968018,1.4005606174468994,0.22079822421073914,-0.46045148372650146,0.0,0.0,0.0
316,1375016442,0.6686079763635688,0.09757575723741374,0.6686078906059265,1.412506341934204,0.09757576137781143,0.0704968273639679,0.0,0.0,0.0
317,1625242512,0.3926874772608959,-0.7136775971989513,0.39268749952316284,1.4088871479034424,-0.7136775851249695,-0.09035739302635193,0.0,0.0,0.0
318,924032943,-0.7239838467664692,0.08954091315065471,-0.7239838242530823,1.4041969776153564,0.08954091370105743,-0.298805296421051,0.0,0.0,0.0
319,805957211,-0.15742162939793491,0.0901754005791654,-0.15742158889770508,1.405658483505249,0.09017540514469147,-0.23384429514408112,0.0,0.0,0.0
320,353200484,0.6670355060703226,-0.5306328838028329,0.6670354604721069,1.402826189994812,-0.5306328535079956,-0.3597242534160614,0.0,0.0,0.0
321,1440612902,0.08576064867175714,0.3722590927081826,0.0857606902718544,1.4136359691619873,0.37225908041000366,0.12071088701486588,0.0,0.0,0.0
322,1072951446,-0.6834723028480814,-0.14163021751179006,-0.6834722757339478,1.4151872396469116,-0.14163021743297577,0.1896505504846573,0.0,0.0,0.0
323,1717708834,0.04882043707617656,-0.3489905989329296,0.04882039874792099,1.406139612197876,-0.34899061918258667,-0.21248480677604675,0.0,0.0,0.0
324,324576056,0.7874467018733815,-0.015812808209971996,0.7874467968940735,1.4165610074996948,-0.015812808647751808,0.2507033050060272,0.0,0.0,0.0
325,1043075022,0.1628859107340872,0.5371490651963009,0.16288594901561737,1.4008567333221436,0.5371490716934204,-0.4472786784172058,0.0,0.0,0.0
326,1970269961,-0.23784929716580394,-0.6254252613814022,-0.23784928023815155,1.3985880613327026,-0.6254252195358276,-0.5481040477752686,0.0,0.0,0.0
327,110878897,0.43057515774900246,-0.07029552846341625,0.4305751919746399,1.4168426990509033,-0.07029552757740021,0.26319488883018494,0.0,0.0,0.0
328,176865162,-0.40345853547472665,0.6212569512542199,-0.40345853567123413,1.4153542518615723,0.621256947517395,0.19707413017749786,0.0,0.0,0.0
329,548674510,-0.48468456603281357,-0.60625974557709,-0.484684556722641,1.4078903198242188,-0.6062597036361694,-0.1346626579761505,0.0,0.0,0.0
330,1188201133,0.6471237241045305,-0.7209838893062175,0.6471236944198608,1.415043830871582,-0.7209838628768921,0.18326525390148163,0.0,0.0,0.0
331,1768873092,-0.533003935093735,-0.3047668717625845,-0.5330039262771606,1.408315896987915,-0.30476686358451843,-0.11576105654239655,0.0,0.0,0.0
332,1913795861,0.7174906630271227,0.6605316639481229,0.717490553855896,1.408430814743042,0.6605316400527954,-0.11064474284648895,0.0,0.0,0.0
